PMID,factor_relevance,entity,category,source_sentence,explanation
39878054,No,Subjective cognitive decline (SCD),AD/ADRD,"Adverse childhood experiences (ACEs) are associated with an increased risk of developing chronic health conditions, including Alzheimer's disease and related dementias (ADRD) and subjective cognitive decline (SCD), self-reported confusion/memory loss, and an early clinical manifestation of ADRD.",SCD is described as an early manifestation of ADRD.
39786627,No,Mild cognitive impairment (MCI),AD/ADRD,"Participants were classified into 19 cognitively normal (CN), 45 mild cognitive impairment (MCI), and 20 dementia groups.",MCI is a recognized precursor to dementia in ADRD.
39786627,No,Dementia,AD/ADRD,"Participants were classified into 19 cognitively normal (CN), 45 mild cognitive impairment (MCI), and 20 dementia groups.",Dementia is a core outcome in ADRD studies.
39786627,No,MBI-C total score,AD/ADRD,"The MBI-C total score demonstrated significant correlations with the MDS-UPDRS part 1 (r = 0.504, p < 0.001) and total scores (r = 0.508, p < 0.001).",MBI-C measures behavioral impairment linked to ADRD progression.
39630270,No,dementia,ADRD,"To explore the relationship between adverse childhood experiences (ACEs) and incident dementia, and examine the mediating effect of cognitive reserve-enhancing factors from life course perspective.",Primary outcome of the study.
39630270,No,Alzheimer's disease,ADRD,Genetic risk was evaluated by polygenic risk score for Alzheimer's disease.,Genetic risk assessment for ADRD.
39547823,Yes,REACH VN,Healthcare,We tested the efficacy of a culturally adapted family caregiver intervention (REACH VN) in Northern Vietnam.,A healthcare intervention targeting dementia caregivers.
39547823,Yes,caregiver perceived psychological distress (PHQ-4),AD/ADRD,Primary outcomes were caregiver perceived psychological distress (PHQ-4) and burden (ZBI-12).,Measures of caregiver distress linked to dementia caregiving.
39547823,Yes,caregiver perceived stress (PSS-10),AD/ADRD,Secondary outcomes were caregiver perceived stress (PSS-10) and somatic symptoms (PHQ-15).,Stress indicators in dementia caregivers.
39477251,No,interprofessional learning (IPL),Healthcare,Interprofessional learning (IPL) at undergraduate level can lead to improved collaborative knowledge and skills.,Refers to healthcare education collaboration.
39477251,No,Alzheimer's Disease Knowledge Scale (ADKS),AD/ADRD,The Alzheimer's Disease Knowledge Scale (ADKS) was used to assess students' knowledge of dementia pre-and-post workshop,Measures knowledge specific to Alzheimer's disease.
39477251,No,dementia,AD/ADRD,"The aim of this study was to develop, deliver and evaluate an IPL dementia workshop for healthcare students",Primary focus of the workshop.
39349155,No,,,,
39180168,No,Mild Cognitive Impairment (MCI),AD/ADRD,"Moreover, a multinomial logistic regression was used to predict conversion to Mild Cognitive Impairment (MCI) from the healthy baseline.",MCI is a precursor to Alzheimer's disease and related dementias.
40305830,Yes,health care professionals,Healthcare,This method presents a valuable tool for health care professionals to facilitate timely interventions,Directly references healthcare access and intervention support
40305830,Yes,predictive health models,Healthcare,"the incorporation of blood biomarkers, along with demographic, life behavior, and disease history into ML models offers a convenient, rapid, and accurate approach for the early identification of older adult individuals at risk of cognitive impairment",Describes healthcare system tools for ADRD risk prediction
40294408,No,Alzheimer disease (AD),AD/ADRD,"We identified lower total dwell times in participants with AD (26/257, 10.1%) versus withheld HCs (156/257, 60.7%; odds ratio 0.95, 95% CI 0.92-0.97; false discovery rate [FDR]-corrected P<.001), as well as in participants with memory complaints (57/257, 22.2%; odds ratio 0.97, 95% CI 0.96-0.99; FDR-corrected P=.004).",AD is a specific type of ADRD studied in the paper.
38916196,No,Alzheimer's Disease (AD),AD/ADRD,"This study also aims to examine the stability of mini-SEA's performance over a 3-4-month time period, as well as to produce normative data for French-Quebec people aged 50 years. ... A sub-sample of cognitively healthy people (n = 20), those with MCI (n = 20) or with AD (n = 20) was compared.",Study compares cognitive test performance in Alzheimer's patients.
38916196,No,Mild Cognitive Impairment (MCI),AD/ADRD,"This study also aims to examine the stability of mini-SEA's performance over a 3-4-month time period, as well as to produce normative data for French-Quebec people aged 50 years. ... A sub-sample of cognitively healthy people (n = 20), those with MCI (n = 20) or with AD (n = 20) was compared.",Study compares cognitive test performance in MCI individuals.
40264239,No,Methylation-based Resilience Score (MRS),AD/ADRD,"we developed a Methylation-based Resilience Score (MRS) that successfully predicted future cognitive decline in an external dataset from the Alzheimer's Disease Neuroimaging Initiative (ADNI), even after accounting for age, sex, APOE ε4, years of education, baseline diagnosis, and baseline MMSE score.",MRS predicts cognitive decline in ADRD.
40264239,No,Resilience Index (RI),AD/ADRD,"We studied DNAm changes associated with the Resilience Index (RI), a composite measure of lifestyle factors, using blood samples from the Healthy Brain Initiative (HBI) cohort.",RI is linked to cognitive resilience in ADRD.
40163795,No,CSF phosphorylated tau 181 (p-tau181),AD/ADRD,"Grief-related SLEs were associated with AD and neurodegeneration CSF outcomes while economic SLEs were associated with MRI-based GM outcomes, both in an age-independent manner. Specifically, partner's death was associated with lower Aβ42/40 (B = -5.19; 95% CI -9.61 to -0.76; p = 0.022) and higher p-tau181 (B = 0.18; 95% CI 0.05-0.32; p = 0.007) and neurogranin (B = 0.19; 95% CI 0.05-0.32; p = 0.007).",p-tau181 is a biomarker for AD pathology.
40163795,No,β-amyloid (Aβ) 42/40,AD/ADRD,"Grief-related SLEs were associated with AD and neurodegeneration CSF outcomes while economic SLEs were associated with MRI-based GM outcomes, both in an age-independent manner. Specifically, partner's death was associated with lower Aβ42/40 (B = -5.19; 95% CI -9.61 to -0.76; p = 0.022) and higher p-tau181 (B = 0.18; 95% CI 0.05-0.32; p = 0.007) and neurogranin (B = 0.19; 95% CI 0.05-0.32; p = 0.007).",Aβ42/40 is a biomarker for AD pathology.
40163795,No,Neurogranin,AD/ADRD,"Grief-related SLEs were associated with AD and neurodegeneration CSF outcomes while economic SLEs were associated with MRI-based GM outcomes, both in an age-independent manner. Specifically, partner's death was associated with lower Aβ42/40 (B = -5.19; 95% CI -9.61 to -0.76; p = 0.022) and higher p-tau181 (B = 0.18; 95% CI 0.05-0.32; p = 0.007) and neurogranin (B = 0.19; 95% CI 0.05-0.32; p = 0.007).",Neurogranin is a biomarker for neurodegeneration.
40138617,No,Alzheimer disease (AD),AD/ADRD,The primary study objective was to examine the association between Social Vulnerability index (SVI) and risk of incident Alzheimer disease (AD) and rate of cognitive decline.,Outcome of interest in the study.
40313499,No,,,,
40250879,Yes,informatics-generated list,Healthcare,The following study will use a previously informatics-generated list of participants who have a lower risk of developing Alzheimer's disease and other related dementias.,Relates to healthcare data systems used for participant selection.
40250879,Yes,teleneuropsychological battery examination,Healthcare,Participants will undergo a teleneuropsychological battery examination via remote assessment.,Involves healthcare delivery method for cognitive assessment.
40250879,Yes,Alzheimer's disease and other related dementias,AD/ADRD,The following study will use a previously informatics-generated list of participants who have a lower risk of developing Alzheimer's disease and other related dementias.,Directly references the target condition for study inclusion.
40217501,No,Behavioral and Psychological Symptoms of Dementia (BPSD),ADRD,"BPSD are an important part of AD in DS, particularly during the prodromal stage.",BPSD is a core feature of Alzheimer's disease progression in Down syndrome.
40217501,No,amyloid-beta [Aβ] and neurofibrillary tau tangles [NFT],ADRD,"Higher baseline Aβ and NFT were associated with higher RSMB Avoidant at baseline, and increases in RSMB Depression-Physical and Psychosis over time.",Aβ and NFT are pathological hallmarks of Alzheimer's disease.
40200452,No,,,,
40244274,No,,,,
40346835,No,education,Healthcare,"Number of years of education had a greater effect on cognitive performances relative to language dominance, particularly for the common cognitive screening measure, the Montreal Cognitive Assessment.",Education impacts cognitive screening tool performance.
