PMID,factor_relevance,entity,category,source_sentence,explanation
38916196,Yes,education,Education_and_Literacy,"Finally, for the normative data, age, gender, and education were associated with performance on the mini-SEA or its subtests.",Education level is associated with cognitive performance.
38916196,Yes,Alzheimer's Disease (AD),AD/ADRD,"This project aims to determine the known-group discriminant validity of a cultural and linguistic adaptation of the mini-SEA between cognitively healthy people, those with mild cognitive impairment (MCI) or living with Alzheimer's Disease (AD).",AD is mentioned as a condition being studied.
38916196,Yes,mild cognitive impairment (MCI),AD/ADRD,"This project aims to determine the known-group discriminant validity of a cultural and linguistic adaptation of the mini-SEA between cognitively healthy people, those with mild cognitive impairment (MCI) or living with Alzheimer's Disease (AD).",MCI is a condition related to ADRD.
40264239,No,Alzheimer's disease,ADRD,Cognitive resilience (CR) contributes to the variability in risk for developing and progressing in Alzheimer's disease (AD) among individuals.,Mentions Alzheimer's disease as a condition.
40264239,No,cognitive decline,ADRD,"Beyond genetics, recent studies highlight the critical role of lifestyle factors in enhancing CR and delaying cognitive decline.",Cognitive decline is a symptom of ADRD.
40264239,No,Alzheimer's disease,ADRD,"By identifying RI-associated DNAm, our study provided an alternative approach to discovering future targets and treatment strategies for AD, complementary to the traditional approach of identifying disease-associated variants directly.",Mentions Alzheimer's disease as a condition.
40264239,No,Alzheimer's Disease Neuroimaging Initiative,ADRD,"Furthermore, we developed a Methylation-based Resilience Score (MRS) that successfully predicted future cognitive decline in an external dataset from the Alzheimer's Disease Neuroimaging Initiative (ADNI), even after accounting for age, sex, APOE ε4, years of education, baseline diagnosis, and baseline MMSE score.",ADNI is a study focused on Alzheimer's disease.
40264239,No,years of education,Education_and_Literacy,"Furthermore, we developed a Methylation-based Resilience Score (MRS) that successfully predicted future cognitive decline in an external dataset from the Alzheimer's Disease Neuroimaging Initiative (ADNI), even after accounting for age, sex, APOE ε4, years of education, baseline diagnosis, and baseline MMSE score.",Years of education is an education factor.
40264239,No,Alzheimer's disease,ADRD,"Importantly, the significant association between baseline MRS and future cognitive decline demonstrated that DNAm could be a predictive marker for AD, laying the foundation for future studies on personalized AD prevention.",Mentions Alzheimer's disease as a condition.
40163795,Yes,education,Education_and_Literacy,The prevalence and impact of stressful life events (SLEs) on age-related and Alzheimer disease (AD)-related pathways may depend on social determinants including gender and education.,Education is mentioned as a social determinant influencing AD pathways.
40163795,Yes,education,Education_and_Literacy,We investigated whether specific SLEs are associated with AD pathology and neurodegeneration and how these associations differ by gender and education.,Education is studied as a factor modifying SLE associations with AD.
40163795,Yes,education,Education_and_Literacy,Less educated participants and women reported more grief-related and economic-related SLEs.,Education level is associated with reporting specific SLEs.
40163795,Yes,education,Education_and_Literacy,The associations with Aβ42/40 were driven by less educated participants and men and associations with p-tau181 and neurogranin driven by women.,Education level modifies the association between SLEs and AD biomarkers.
40163795,Yes,Alzheimer disease,AD/ADRD,The prevalence and impact of stressful life events (SLEs) on age-related and Alzheimer disease (AD)-related pathways may depend on social determinants including gender and education.,Alzheimer disease is the primary outcome studied in the paper.
40163795,Yes,Alzheimer disease,AD/ADRD,We investigated whether specific SLEs are associated with AD pathology and neurodegeneration and how these associations differ by gender and education.,Alzheimer disease pathology and neurodegeneration are the outcomes investigated.
40163795,Yes,Alzheimer disease,AD/ADRD,"Grief-related SLEs were associated with AD and neurodegeneration CSF outcomes while economic SLEs were associated with MRI-based GM outcomes, both in an age-independent manner.",Alzheimer disease is linked to CSF outcomes related to grief-related SLEs.
40163795,Yes,Alzheimer disease,AD/ADRD,"Specifically, partner's death was associated with lower Aβ42/40 (B = -5.19; 95% CI -9.61 to -0.76; <i>p</i> = 0.022) and higher p-tau181 (B = 0.18; 95% CI 0.05-0.32; <i>p</i> = 0.007) and neurogranin (B = 0.19; 95% CI 0.05-0.32; <i>p</i> = 0.007).","Alzheimer disease biomarkers (Aβ42/40, p-tau181, neurogranin) are associated with SLEs."
40138617,No,,,,
40313499,No,,,,
40250879,No,,,,
40217501,No,,,,
40200452,No,,,,
40244274,No,,,,
40346835,Yes,education,Education_and_Literacy,We conducted t tests/Kruskal-Wallis tests and correlation analyses to evaluate the impact of language and education factors on performances on the National Alzheimer Coordinating Center's Uniform Data Set Version 3 Neuropsychological assessments in a community of Southwestern American Indians.,Evaluates the impact of education factors on cognitive performances.
40346835,Yes,education,Education_and_Literacy,"Number of years of education had a greater effect on cognitive performances relative to language dominance, particularly for the common cognitive screening measure, the Montreal Cognitive Assessment.",Years of education impacts cognitive performances.
40346835,Yes,education factors,Education_and_Literacy,Our results highlight that education factors have a greater effect on cognitive performances relative to language dominance in this unique cohort.,Education factors have a greater effect on cognitive performances.
