PMID,factor_relevance,entity,category,source_sentence,explanation
39961183,Yes,socioeconomic factors,Neighborhood,"Low education, depression, hypertension, and socioeconomic factors were commonly examined whereas hearing loss, high Low-Density Lipoprotein cholesterol, and air pollution were significantly underrepresented.",Socioeconomic factors relate to neighborhood context and stability.
39961183,Yes,dementia,ADRD,Dementia is a progressive condition influenced by multiple modifiable risk factors.,Dementia is a type of Alzheimer's disease and related dementias.
39961183,Yes,cognitive impairment,ADRD,"A comprehensive search was conducted across PubMed, Web of Science, and Science Direct (2014-2024) to explore the association of cognitive impairment and dementia with at least one of the risk factors.",Cognitive impairment is a precursor or symptom of ADRD.
39961183,Yes,dementia,ADRD,"Research on the modifiable risk factors of dementia in India remains limited with contextual variations, socioeconomic disparities, and environmental reasons playing a crucial role.",Dementia is a type of Alzheimer's disease and related dementias.
39893793,No,,,,
39888173,No,,,,
39746450,No,,,,
39679452,No,,,,
39667551,No,,,,
38839099,No,,,,
40053723,No,,,,
39965199,No,,,,
39910599,No,,,,
39904782,No,mild Alzheimer's disease,ADRD,"Hypothalamic DBS was indicated in refractory headaches (n = 238, 57.8%), aggressive behavior (n = 100, 24.3%), mild Alzheimer's disease (n = 58, 14.1%), trigeminal neuralgia in multiple sclerosis (n = 5, 1.2%), Prader-Willi syndrome (n = 4, 0.97%), and atypical facial pain (n = 3, 0.73%).",Indicates a specific type of Alzheimer's disease.
39904782,No,Alzheimer's disease,ADRD,The highest was 68.5 ± 7.9 years in Alzheimer's disease patients.,Refers to the specific disease being studied.
39904782,No,mild Alzheimer's disease,ADRD,The mean duration of the disease ranged from 2.2 ± 1.7 (mild Alzheimer's disease) to 19.8 ± 10.1 years (refractory headaches).,Indicates a specific type of Alzheimer's disease.
39863327,No,,,,
39821948,No,,,,
39817562,No,,,,
39814524,No,,,,
39809343,No,,,,
39801125,No,,,,
39801084,No,,,,
39791378,No,,,,
39791248,No,,,,
39791216,No,,,,
39713874,No,,,,
39711331,No,,,,
39641412,No,,,,
39612942,No,,,,
39608496,No,,,,
39607591,No,,,,
39299872,No,,,,
39237792,No,,,,
39214523,No,,,,
39179761,No,,,,
39060956,No,,,,
39869903,No,,,,
39865315,No,,,,
39847109,No,,,,
39844123,No,,,,
39665593,No,,,,
39804889,Yes,rural residence,Neighborhood,"Ambient air pollution, detrimental built and social environments, social isolation (SI), low socioeconomic status (SES), and rural (versus urban) residence have been associated with cognitive decline and risk of Alzheimer's disease and related dementias (ADRD).",Rural residence is a neighborhood characteristic linked to ADRD.
39804889,Yes,built and social environments,Neighborhood,"Ambient air pollution, detrimental built and social environments, social isolation (SI), low socioeconomic status (SES), and rural (versus urban) residence have been associated with cognitive decline and risk of Alzheimer's disease and related dementias (ADRD).",Built and social environments are neighborhood factors impacting ADRD.
39804889,Yes,social isolation (SI),Neighborhood,"Ambient air pollution, detrimental built and social environments, social isolation (SI), low socioeconomic status (SES), and rural (versus urban) residence have been associated with cognitive decline and risk of Alzheimer's disease and related dementias (ADRD).",Social isolation is a social-environmental neighborhood factor.
39804889,Yes,Alzheimer's disease and related dementias (ADRD),ADRD,"Ambient air pollution, detrimental built and social environments, social isolation (SI), low socioeconomic status (SES), and rural (versus urban) residence have been associated with cognitive decline and risk of Alzheimer's disease and related dementias (ADRD).",ADRD is the disease outcome being studied.
39804889,Yes,built and social environments,Neighborhood,"Research is needed to investigate the influence of ambient air pollution and built and social environments on SI and cognitive decline among rural, disadvantaged, ethnic minority communities.",Built and social environments are neighborhood factors impacting ADRD.
39804889,Yes,rural,Neighborhood,"Research is needed to investigate the influence of ambient air pollution and built and social environments on SI and cognitive decline among rural, disadvantaged, ethnic minority communities.",Rural location is a neighborhood characteristic linked to ADRD.
39804889,Yes,cognitive decline,ADRD,"Research is needed to investigate the influence of ambient air pollution and built and social environments on SI and cognitive decline among rural, disadvantaged, ethnic minority communities.",Cognitive decline is a precursor or symptom of ADRD.
39794733,No,,,,
39773296,No,,,,
39775724,No,,,,
39761547,No,,,,
39965544,No,,,,
39878295,No,,,,
39814528,No,,,,
39814522,No,,,,
39800468,No,,,,
39800460,No,,,,
39799941,No,,,,
39761458,No,,,,
39686610,No,,,,
39654300,No,,,,
39587737,No,,,,
39527039,No,,,,
39431763,No,,,,
39413721,No,,,,
39401748,No,,,,
39317176,No,,,,
39046920,No,,,,
38988188,No,,,,
38899350,No,,,,
38327121,No,,,,
37981800,No,,,,
36416227,No,,,,
39719081,No,,,,
39586043,No,,,,
39727199,No,,,,
39702338,No,,,,
39550784,No,,,,
39656992,No,,,,
39767463,Yes,social isolation,Neighborhood,"The lockdown due to the COVID-19 pandemic, imposed in many countries in 2021, led to social isolation and the interruption of many activities that were useful in stimulating cognition.",Social isolation is a neighborhood-related social context factor.
39767463,Yes,Alzheimer's disease,ADRD,"The present study aimed to investigate the effects of lockdown on Alzheimer's disease patients (in cognition, behavior, and autonomy) and on their caregivers (in emotions, burden, and quality of life).",Alzheimer's disease is a type of ADRD.
39767463,Yes,Alzheimer's disease,ADRD,The lockdown severely impaired patients' cognition and independence and worsened behavioral and psychological symptoms of dementia.,Alzheimer's disease is a type of ADRD.
39630495,No,,,,
39687720,No,,,,
39659188,Yes,neighborhood disadvantage,Neighborhood,"We investigated cognitive and sociodemographic characteristics, and neighborhood disadvantage related to these digital attributes.",Neighborhood socioeconomic status linked to technology skills.
39659188,Yes,neighborhood disadvantage,Neighborhood,Living in more disadvantaged neighborhoods was significantly associated with lower technology skills (OR:0.86; 95% CI:0.82-0.91).,Disadvantaged neighborhoods associated with lower technology skills.
39659188,Yes,Alzheimer's disease,ADRD,"However, few studies have examined participant technological literacy skills or access as key social determinants of brain health in aging populations at risk of Alzheimer's disease and other dementias.",Specific type of dementia mentioned in the study.
39659188,Yes,dementias,ADRD,"However, few studies have examined participant technological literacy skills or access as key social determinants of brain health in aging populations at risk of Alzheimer's disease and other dementias.",General term for cognitive decline mentioned in the study.
39659188,Yes,dementia research cohorts,ADRD,"To identify associations of sociodemographic and clinical characteristics, cognitive status and geolocation with digital technology access and skill within dementia research cohorts.",Group of individuals studied for dementia.
39659188,Yes,Emory Goizueta Alzheimer's Disease Research Center,ADRD,A self-administered questionnaire surveyed digital access and literacy skills in persons enrolled across various studies conducted at Emory Goizueta Alzheimer's Disease Research Center.,Research center focused on Alzheimer's disease.
39623940,No,,,,
39620840,No,,,,
39618111,No,,,,
39533950,No,,,,
39440702,No,,,,
39403721,Yes,living in rural areas,Neighborhood,"For both racial/ethnic groups, older age and living in rural areas during schooltime increased the likelihood of being in the low-cognition class, whereas more education was associated with a lower likelihood.",Rural areas represent a geographic location influencing cognitive decline.
39403721,Yes,low-cognition class,ADRD,"In the low-cognition class, 87% and 100% of non-Hispanic Black and Hispanic participants, respectively, developed cognitive impairment.","Represents a group with cognitive impairment, related to ADRD."
39403721,Yes,cognitive impairment,ADRD,"In the low-cognition class, 87% and 100% of non-Hispanic Black and Hispanic participants, respectively, developed cognitive impairment.",Directly refers to a state associated with ADRD.
