PMID,ADRD_focus,behavior_social_focus,human_study,include,reason
40382404,True,False,True,False,"The study focuses on Alzheimer's disease and involves human data (MRI scans), meeting the AD/ADRD focus and human study criteria. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet the behavioral and social factors focus criterion."
40380133,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 215)
40378238,False,False,False,False,"The paper does not directly focus on Alzheimer's Disease or related dementias (AD/ADRD), nor does it explore the relationship between AD/ADRD and behavioral or social factors. Additionally, it does not explicitly involve human participants or data, and its main focus is on the interaction between the nervous and immune systems."
40326330,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors; it focuses on developing a method for detecting donepezil concentration in serum.
40203665,True,True,True,True,"The study focuses on Dementia with Lewy Bodies (DLB), a type of Alzheimer's Disease related dementia (ADRD), and explores its clinical characteristics, including behavioral symptoms such as visual hallucinations and nighttime behavior, in relation to diagnosis. The study involves human participants/data from the National Alzheimer's Coordinating Center database."
40366510,True,False,True,False,"The study focuses on Alzheimer's disease through the lens of amyloid beta (Aβ) as a biomarker but does not explore behavioral or social factors related to AD/ADRD. It primarily investigates the association between plasma Aβ levels, neurocognitive performance, and polysomnographic parameters in OSAS patients."
40366433,True,False,False,False,"The study is focused on Alzheimer's disease but is based on animal models (rodent models), not human participants or data."
40361002,False,False,True,False,The study does not directly focus on AD/ADRD or explore the relationship between AD/ADRD and behavioral or social factors.
40311613,False,False,True,False,"The study is related to Alzheimer's disease individuals but its primary focus is on the replacement of brain macrophages and not directly on Alzheimer's Disease or related dementias (AD/ADRD) or behavioral and social factors. It involves human participants/data, but doesn't meet the other two criteria."
40209131,True,True,True,True,"The study focuses on Frontotemporal dementia (FTD), a type of ADRD, and explores the use of automated speech analysis to differentiate between FTD subtypes, which relates to behavioral and social factors. The study involves human participants."
40203226,True,True,True,True,The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) by examining neuropathologic outcomes including Alzheimer disease pathology. It explores the relationship between alcohol consumption (a behavioral factor) and AD/ADRD. The study is based on human data from a population-based autopsy study.
40193719,True,False,True,False,"The study focuses on Primary Progressive Aphasia (PPA), which is related to AD/ADRD, and involves human participants. However, it does not explore the relationship between AD/ADRD and behavioral or social factors; instead, it focuses on speech features and language assessment."
40429735,True,False,False,False,The study is based on animal models (5xFAD mice) and does not involve human participants or data.
39981669,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 217)
40355218,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants, and explores the relationship between AD risk and social factors like education."
